own23.png,lwrench,-0.1401,0.0520,-0.2598,0.6103,-1.1500,-0.9643,-0.8304,16.6220,2.1390
own24.png,mascara,0.2379,0.5108,4.7634,4.9776,9.8506,5.2709,10.8155,86.0097,6.4902
own25.png,mascara,0.2438,0.5234,5.6096,5.6570,11.2903,5.9202,13.6236,85.5379,6.4023
own26.png,mascara,0.2371,0.5090,3.5145,3.5897,7.1418,3.8463,-9.1649,86.1340,6.5352
own27.png,mascara,0.2814,0.6058,4.3092,4.9481,9.7606,5.9190,-9.6983,86.3124,5.9746
own28.png,nailclipper,0.3827,1.3037,1.7194,2.0781,-3.9934,2.7384,4.5439,30.7996,1.5481
own29.png,nailclipper,0.2221,1.0422,1.3076,1.3091,-2.7917,1.8526,2.7465,25.2561,1.5085
own30.png,nailclipper,0.3866,1.3931,1.7636,2.0991,-4.0986,2.8457,4.3152,34.3172,1.5785
own31.png,nailclipper,0.4035,1.3773,1.7227,2.2327,-4.2466,2.9317,4.6171,33.2379,1.5248
own32.png,noodle,0.7536,2.7532,4.5011,5.7201,-11.1016,-7.1371,-10.9043,83.5798,1.1218
own33.png,noodle,0.7595,2.8525,5.2792,6.7838,-12.9260,-8.2640,-13.0145,86.6750,1.1448
own34.png,noodle,0.7550,2.8315,4.6412,6.2794,-12.0814,-8.8841,11.7902,82.6263,1.1243
own35.png,noodle,0.7516,2.7155,4.0290,5.2648,-9.9119,-6.6313,11.3446,82.4798,1.1785
own36.png,plier,0.3449,2.8430,1.1049,2.3095,-4.0273,-3.8279,4.6760,30.1800,1.0832
own37.png,plier,0.3734,3.3186,1.2040,2.3965,-4.2131,-4.0837,-4.7670,32.0935,1.0948
own38.png,plier,0.3385,2.9262,1.0796,2.2940,-4.0010,-3.7636,4.5067,29.8955,1.0811
own39.png,plier,0.3832,3.1630,1.2358,2.4714,-4.3714,-4.2812,4.6833,32.5246,1.1065
own40.png,spoon,0.6057,1.6485,2.0805,2.4810,4.7618,3.3053,-7.7856,56.5229,1.7932
own41.png,spoon,0.6179,1.6818,2.1516,2.5797,4.9459,3.4217,6.2588,57.7591,1.7862
own42.png,spoon,0.5969,1.6063,2.0485,2.4307,4.6703,3.2340,-7.1401,56.3107,1.8593
own43.png,spoon,0.6156,1.6880,2.1242,2.5549,4.8947,3.4003,6.4706,57.4723,1.7966
own44.png,tape,0.7981,5.0425,6.8766,10.8791,-19.8676,-13.4064,-19.9565,58.4198,1.0147
own45.png,tape,0.7980,4.9086,6.3549,10.6501,-19.2934,-13.4906,19.3131,58.9554,1.0110
own46.png,tape,0.7981,5.0269,6.9066,10.6859,-19.5347,-13.2480,19.8161,58.3564,1.0218
own47.png,tape,0.7981,5.0133,7.4190,10.9582,-20.1679,-13.4680,20.6632,58.4529,1.0080
own48.png,wire,0.4397,0.9978,4.1659,4.6346,9.0356,5.1363,-10.2762,81.5333,3.0585
own49.png,wire,0.4176,0.9396,4.4990,5.4891,-10.6153,-6.0780,-10.6538,80.5521,3.3464
own50.png,wire,0.4294,0.9690,5.3959,6.2059,12.1037,6.8686,-12.2288,81.4632,3.3576
own51.png,wire,0.4291,0.9683,3.9371,4.3293,8.4630,4.8142,9.7519,79.8448,3.2859

